Wavelength,Disk,Spheroid,AGN,ObscuredAGN,Total
4.12667246322937e-06,1.54905859021783,2.49164311511701,0.0262403423210334,0.0775734196676303,4.14451546732351
4.13047501990161e-06,1.54736813733142,2.48713837843388,0.0262524801728956,0.0776266923055189,4.13838568824372
4.13428108047135e-06,1.54544234038815,2.48410964008382,0.0262644190361431,0.0776795218985791,4.13349592140669
4.13809064816725e-06,1.54277585662685,2.48120781510291,0.0262780799378589,0.0777363966424725,4.12799814831009
4.14190372622101e-06,1.5392073088547,2.47767369901476,0.0262894880415283,0.0777877103893564,4.12095820630034
4.14572031786725e-06,1.53541140635642,2.47477875385759,0.0263034248935336,0.0778452241247667,4.11433880923231
4.14954042634363e-06,1.53183155653635,2.47312420147809,0.0263149673618884,0.0778969958006944,4.10916772117702
4.15336405489074e-06,1.52824741532047,2.47223045246947,0.0263286337480672,0.0779542536215319,4.10476075515955
4.15719120675218e-06,1.52416449144241,2.46764463564356,0.0263440138729444,0.0780159309259288,4.09616907188485
4.16102188517455e-06,1.52170641090339,2.4667442465313,0.0263570647204155,0.0780716909210531,4.09287941307617
4.16485609340741e-06,1.51815067022649,2.46081809908105,0.0263714173384881,0.0781302953930283,4.08347048203906
4.16869383470335e-06,1.51500198195777,2.45755747734974,0.0263838448291495,0.0781843784312198,4.07712768256788
4.17253511231794e-06,1.51093147378543,2.45171240535208,0.0263967087339906,0.07823988198068,4.06728046985219
4.17637992950974e-06,1.5062945036979,2.44362319113165,0.0264089888774772,0.0782940300119422,4.05462071371896
4.18022828954033e-06,1.50198333377625,2.43691712336513,0.0264221463468828,0.0783503618699678,4.04367296535824
4.18408019567428e-06,1.49747724192832,2.42837973835665,0.0264340911623275,0.0784038805047105,4.030694951952
4.18793565117918e-06,1.49332485640906,2.42208142147067,0.0264465366330022,0.078458685311597,4.02031149982433
4.19179465932565e-06,1.4903427624214,2.41494039181605,0.0264612649728429,0.0785186207981072,4.0102630400084
4.19565722338725e-06,1.48844974604946,2.41410890173206,0.0264742174569172,0.0785735242758047,4.00760638951424
4.19952334664066e-06,1.48762153008205,2.41275237118197,0.0264886318733462,0.0786317259078964,4.00549425904526
4.20339303236549e-06,1.48832306874163,2.41161885039811,0.0265001518282771,0.0786832562803521,4.00512532724837
4.20726628384445e-06,1.48862138595295,2.40872838216141,0.0265167350347775,0.0787476037662495,4.00261410691539
4.21114310436318e-06,1.48880583228106,2.40494282777036,0.0265282705960464,0.0787996842388288,3.99907661488629
4.21502349721045e-06,1.48879652413369,2.40006794712851,0.0265414264973975,0.0788556365142592,3.99426153427386
4.21890746567797e-06,1.48814327032515,2.39645791531633,0.0265528199471083,0.0789070736982693,3.99006107928686
4.22279501306057e-06,1.48400663037988,2.39224830167258,0.0265659051971854,0.0789628438000748,3.98178368104973
4.22668614265603e-06,1.47885527558122,2.39279719841907,0.0265789178978518,0.079018948465621,3.97725034036376
4.23058085776524e-06,1.47335953525454,2.3912748408389,0.0265943985408158,0.0790815545973688,3.97031032923163
4.23447916169208e-06,1.4673924082378,2.38685213009932,0.0266068352927359,0.0791366044169748,3.95998797804683
4.2383810577435e-06,1.46118777258623,2.38117547111864,0.0266215949769244,0.079197143929702,3.9481819826115
4.24228654922951e-06,1.45570510932744,2.37616460743954,0.0266357807972984,0.0792560167572582,3.93776151432154
4.24619563946313e-06,1.45212702086916,2.37252070167518,0.0266490563124441,0.0793123461441574,3.93060912500095
4.25010833176047e-06,1.44954987822945,2.36884281202043,0.0266619025609025,0.0793675198760044,3.92442211268678
4.25402462944068e-06,1.44769408026733,2.36625300725269,0.0266730905976918,0.0794186612073188,3.92003883932503
4.25794453582597e-06,1.44654798670947,2.36478484801175,0.0266856826616556,0.0794734837402344,3.91749200112311
4.2618680542416e-06,1.44464968754111,2.3614753562964,0.0266994330003519,0.0795312956387558,3.91235577247662
4.26579518801593e-06,1.44234467928128,2.3579854623829,0.0267134930475341,0.0795899427842574,3.90663357749598
4.26972594048034e-06,1.44018035249469,2.35567580564585,0.0267260094192813,0.0796448795621844,3.90222704712201
4.27366031496931e-06,1.43768715353876,2.35353224264499,0.0267399791397202,0.0797038931945806,3.89766326851805
4.27759831482038e-06,1.4347345948632,2.34986848276781,0.0267541661128832,0.0797636814403129,3.89112092518421
4.28153994337418e-06,1.43153324980625,2.34555322586709,0.0267683223081879,0.0798237287828021,3.88367852676434
4.28548520397439e-06,1.4289932446905,2.34017960739167,0.0267831125648267,0.0798855929826466,3.87584155762965
4.28943409996782e-06,1.42717715782867,2.3342618596509,0.0267986989301348,0.0799492988881661,3.86818701529787
4.2933866347043e-06,1.42506203010281,2.32795890271633,0.0268139912797228,0.0800121466049633,3.85984707070382
4.29734281153681e-06,1.423676940042,2.32247448459226,0.0268299971885295,0.0800766101787049,3.8530580320015
4.30130263382136e-06,1.42277932729475,2.3171596457779,0.0268458285808761,0.0801407454034575,3.84692554705699
4.30526610491711e-06,1.42200981417252,2.31360854377665,0.0268619854918217,0.080205917145093,3.84268626058609
4.30923322818627e-06,1.42050029811804,2.31311949670017,0.0268780701564812,0.0802710266059162,3.84076889158061
4.31320400699417e-06,1.4170529976463,2.3117790822597,0.0268943081845472,0.0803362340808257,3.83606262217137
4.31717844470923e-06,1.41256977294215,2.30901322161919,0.0269107432750193,0.0804017314079325,3.82889546924429
4.32115654470299e-06,1.40814203072609,2.30618712317827,0.0269276485938496,0.0804684189424482,3.82172522144066
4.32513831035009e-06,1.40466575311609,2.30468044526318,0.0269450472577866,0.0805365101356445,3.81682775577271
4.32912374502827e-06,1.40055541344124,2.30079038770764,0.0269632164279574,0.0806065045490789,3.80891552212592
4.33311285211838e-06,1.39638579184266,2.29640457531615,0.0269808583386182,0.0806749286227603,3.80044615412019
4.33710563500441e-06,1.39315141071363,2.29197539319386,0.027001860754984,0.0807506114562142,3.79287927611869
4.34110209707345e-06,1.39064868202619,2.29051401949661,0.0270141109598868,0.0808053851602101,3.7889821976429
4.34510224171571e-06,1.38749319582625,2.28758793866936,0.0270256443810484,0.0808584718307505,3.78296525070742
4.34910607232454e-06,1.38389241705542,2.28380894703882,0.0270414409006134,0.0809220976489604,3.77566490264382
4.35311359229638e-06,1.38039064385036,2.27963823064245,0.0270560070379479,0.0809831558428807,3.76806803737364
4.35712480503085e-06,1.37710218427081,2.27512002812388,0.0270679703008628,0.0810379673758386,3.76032815007139
4.36113971393064e-06,1.37348139415408,2.26866717227618,0.0270818635780551,0.081097323926062,3.75032775393438
4.36515832240167e-06,1.37049515214715,2.26452210567951,0.0270963624175824,0.0811585547660919,3.74327217501034
4.36918063385288e-06,1.36846740127673,2.26326534035377,0.0271113768781291,0.0812213963377506,3.74006551484637
4.37320665169646e-06,1.3666862111625,2.26143691266679,0.0271265736631683,0.0812847304199265,3.73653442791238
4.37723637934765e-06,1.36599619278279,2.25935884115077,0.027141696537354,0.081347654192592,3.73384438466351
4.38126982022493e-06,1.36715353527691,2.25916125520516,0.0271568948616886,0.0814104575922461,3.73488214293601
4.38530697774986e-06,1.36797970075301,2.2583078333372,0.0271720004425616,0.0814728060193778,3.73493234055215
4.38934785534717e-06,1.36839373769805,2.25614048463099,0.0271871803243647,0.0815354088343949,3.7332568114878
4.39339245644477e-06,1.36860084767262,2.25335211203111,0.0272023767300204,0.0815981959795778,3.73075353241333
4.39744078447369e-06,1.36844760670222,2.24982548180551,0.0272174783666302,0.0816610495013816,3.72715161637574
4.40149284286815e-06,1.36556705510393,2.24487763673245,0.0272328683715549,0.0817247082197728,3.71940226842771
4.40554863506553e-06,1.36034294781493,2.23881368965734,0.0272481359202387,0.0817880121666487,3.70819278555916
4.40960816450638e-06,1.35470395570531,2.2336160239885,0.0272635039235399,0.0818514110619624,3.69743489467931
4.4136714346344e-06,1.34930054757263,2.22955630595434,0.0272787836783229,0.0819145386656653,3.68805017587096
4.41773844889648e-06,1.3437213594714,2.22471583993372,0.0272940916249578,0.0819779006281,3.67770919165817
4.42180921074269e-06,1.33879011028818,2.22069933526441,0.0273095606085528,0.082041875145863,3.668840881307
4.42588372362626e-06,1.33467331458039,2.21693701210087,0.0273249916594965,0.0821055470667417,3.6610408654075
4.42996199100364e-06,1.33176046497273,2.21290985368204,0.0273404841847767,0.0821691579699191,3.65417996080947
4.43404401633442e-06,1.32908036681641,2.20716709330674,0.0273559663441557,0.0822327653182269,3.64583619178554
4.43812980308139e-06,1.32681488934368,2.20174921535105,0.0273723454230361,0.0822986070216665,3.63823505713943
4.44221935471056e-06,1.32419132689691,2.19605320935498,0.027387546715007,0.0823617973293773,3.62999388029627
4.44631267469108e-06,1.32149547008265,2.19072093408399,0.0274029540629198,0.0824257171308484,3.6220450753604
4.45040976649538e-06,1.31870196100824,2.18621063694785,0.0274186516592119,0.0824906660585838,3.61482191567388
4.45451063359898e-06,1.31603412447029,2.18267941120464,0.0274333522704879,0.082553434006772,3.6087003219522
4.45861527948071e-06,1.31289489027601,2.17912981267832,0.0274486883131312,0.0826178201652978,3.60209121143275
4.46272370762252e-06,1.30970840348655,2.17447330975117,0.0274643152076075,0.0826829800533568,3.59432900849868
4.46683592150963e-06,1.30750489941008,2.17073101634903,0.0274803513692599,0.082749218217554,3.58846548534592
4.47095192463044e-06,1.30677254172571,2.16788947341679,0.0274969198053881,0.0828167390622816,3.58497567401016
4.47507172047656e-06,1.30676159255213,2.164274362265,0.027513484064877,0.0828839139669231,3.58143335284893
4.47919531254284e-06,1.30696230412957,2.16163302419934,0.0275300938968548,0.0829512273753348,3.5790766496011
4.48332270432733e-06,1.30695909549107,2.15859418238614,0.0275468448635192,0.0830191415786848,3.57611926431941
4.48745389933132e-06,1.30685434313251,2.15524711693285,0.0275633960558491,0.0830866383620961,3.5727514944833
4.49158890105932e-06,1.306931777079,2.15233268334152,0.0275800708033661,0.0831543922674259,3.56999892349131
4.49572771301906e-06,1.30569185634546,2.14913560093303,0.0275967616748795,0.083222116125123,3.56564633507849
4.49987033872151e-06,1.30188268346233,2.14502235153428,0.0276134700730602,0.0832898078618916,3.55780831293157
4.50401678168087e-06,1.29745448186788,2.14106199493265,0.0276300952414612,0.083357392415729,3.54950396445772
4.5081670454146e-06,1.2929142768275,2.13806891337523,0.0276468847138074,0.0834255224349766,3.54205559735151
4.51232113344338e-06,1.287956078377,2.13542108497644,0.0276636034423006,0.0834936828590897,3.53453444965482
4.51647904929112e-06,1.28327437239493,2.13377275075278,0.0276804022816411,0.0835621348805771,3.52828966030993
4.52064079648502e-06,1.27869802946967,2.13149900044636,0.027697082709385,0.0836302432835272,3.52152435590894
4.52480637855548e-06,1.27428470915469,2.12789759599786,0.0277139711427065,0.0836987585856782,3.51359503488094
4.52897579903621e-06,1.27112847523353,2.12486815138689,0.0277306589593036,0.083766922763745,3.50749420834347
4.53314906146412e-06,1.2679777504714,2.12074622070561,0.0277469923187065,0.0838340912213702,3.50030505471708
4.53732616937942e-06,1.26443850290975,2.11439977046902,0.0277632990587685,0.083901199485198,3.49050277192274
4.54150712632554e-06,1.26119106549647,2.10897627826164,0.0277797681464274,0.0839689159352887,3.48191602783983
4.54569193584925e-06,1.25859634504187,2.10494503750534,0.0277963465733803,0.0840371848381949,3.47537491395879
4.54988060150048e-06,1.25687663425376,2.10232841576732,0.027812994124977,0.0841056997499692,3.47112374389603
4.55407312683254e-06,1.255048751437,2.09966323364429,0.0278296073503529,0.0841740079023965,3.46671560033404
4.55826951540195e-06,1.2531650580723,2.09717207861205,0.0278461665146325,0.084242374205351,3.46242567740433
4.56246977076851e-06,1.25173890651389,2.09529765968505,0.0278627618251834,0.084310939645192,3.45921026766931
4.56667389649532e-06,1.2512325481643,2.09250583610206,0.0278794589199265,0.0843797792225949,3.45599762240889
4.57088189614875e-06,1.25174562120166,2.09016976444291,0.0278962510018605,0.0844485597840846,3.45426019643051
4.57509377329848e-06,1.25220421003255,2.08702037634684,0.0279140149302266,0.0845195338754669,3.45165813518509
4.57930953151744e-06,1.25230907759442,2.08336690218759,0.0279317338445723,0.0845902189420958,3.44819793256868
4.58352917438189e-06,1.25210599008881,2.08045469998136,0.0279495403147147,0.0846611015666858,3.44517133195157
4.58775270547136e-06,1.25148978322542,2.07694385332114,0.0279673127180715,0.0847319100686067,3.44113285933324
4.59198012836868e-06,1.2504672785429,2.07194373923585,0.027984950893846,0.0848023869955137,3.4351983556681
4.59621144666001e-06,1.24756210853054,2.06870847820651,0.0280028518928829,0.0848733496862342,3.42914678831617
4.60044666393479e-06,1.24320601459089,2.06601695609299,0.0280207557160678,0.0849442731334257,3.42218799953337
4.60468578378574e-06,1.23899806528619,2.06385947469532,0.0280388165234705,0.0850157752350171,3.41591213174
4.60892880980896e-06,1.23477569060119,2.06090637926599,0.0280565837073096,0.0850866733413972,3.40882532691589
4.61317574560379e-06,1.23052092963483,2.05831563348734,0.0280744748562832,0.0851578095296268,3.40206884750808
4.61742659477296e-06,1.22599290758502,2.0553647668883,0.0280923195766879,0.085228936163175,3.39467893021318
4.62168136092244e-06,1.22136750785637,2.05227657455261,0.0281102569051762,0.0853000157351525,3.3870543550493
4.62594004766161e-06,1.21734929074879,2.04957709896953,0.028128141699834,0.0853708664551337,3.38042539787329
4.63020265860308e-06,1.21470010393822,2.0469288586082,0.0281461368355415,0.0854423036845588,3.37521740306652
4.63446919736288e-06,1.21255226933337,2.04407652273627,0.0281641104536132,0.0855142738962076,3.37030717641946
4.63873966756031e-06,1.21006954701802,2.04014056817943,0.0281820294149804,0.0855865402318734,3.3639786848443
4.64301407281804e-06,1.20728297161054,2.03482774065881,0.0282000563982837,0.085659338304485,3.35597010697211
4.64729241676204e-06,1.20396618054677,2.02828193027174,0.0282179780520808,0.0857319664272721,3.34619805529785
4.65157470302167e-06,1.20051368793592,2.02283445125178,0.0282361733982087,0.0858052091421244,3.33738952172803
4.65586093522959e-06,1.19814358381697,2.02085465114993,0.0282543262570846,0.085878600725039,3.33313116194902
4.66015111702184e-06,1.19582712277563,2.0185795774925,0.0282723607924406,0.0859522797619758,3.32863134082255
4.6644452520378e-06,1.19432934131374,2.01547631092869,0.0282903411615895,0.0860264955664026,3.32412248897042
4.66874334392019e-06,1.19424142730414,2.01250194987006,0.028308511255122,0.0861016050385814,3.3211534934679
4.6730453963151e-06,1.19445239481483,2.00878763276856,0.0283266297531988,0.0861763241351575,3.31774298147175
4.67735141287198e-06,1.19425437335593,2.00373915930556,0.0283446192643495,0.0862499412157765,3.31258809314162
4.68166139724365e-06,1.19416096112809,1.99812412003115,0.0283628259122238,0.0863238305132889,3.30697173758475
4.68597535308626e-06,1.19491816940865,1.99509754748638,0.0283817885283056,0.0863998393070822,3.30479734473042
4.69029328405938e-06,1.19602989729343,1.99347114959992,0.0284007034617046,0.0864756647182356,3.30437741507329
4.69461519382591e-06,1.19705430164238,1.99134167199956,0.0284193722721892,0.0865505761288916,3.30336592204302
4.69894108605216e-06,1.19597211959149,1.98725026198002,0.0284379896347822,0.086625216347226,3.29828558755352
4.70327096440777e-06,1.19247969192249,1.98286840488467,0.0284566637925383,0.0866995976368762,3.29050435823657
4.70760483256584e-06,1.18800053371383,1.9779141351823,0.0284753258691618,0.0867739104464669,3.28116390521176
4.71194269420275e-06,1.18342149221461,1.97316751636805,0.0284940336716122,0.086848390629433,3.2719314328837
4.71628455299838e-06,1.17952594291605,1.97091905722105,0.028513056287083,0.0869237132517789,3.26588176967597
4.7206304126359e-06,1.17517048993212,1.96857114766692,0.0285316042380093,0.0869979382574557,3.2592711800945
4.72498027680195e-06,1.17010284554607,1.96424598505437,0.02855006621127,0.0870714950305858,3.24997039184229
4.72933414918652e-06,1.16484030954314,1.95929918745042,0.0285689493672225,0.0871454439389512,3.23985389029973
4.73369203348302e-06,1.15998421057097,1.95362398249192,0.0285877677128528,0.0872190997329252,3.22941506050867
4.73805393338826e-06,1.15658343384993,1.94791551572605,0.0286066577217647,0.0872933716027296,3.22039897890047
4.74241985260245e-06,1.15363122910839,1.94368057697598,0.0286254704677099,0.087368073096304,3.21330534964838
4.74678979482922e-06,1.15186940927886,1.94318312135494,0.0286442110455705,0.0874430907466131,3.21113983242598
4.75116376377562e-06,1.15021993434206,1.94285478255129,0.0286630683026482,0.0875185002231853,3.20925628541918
4.75554176315208e-06,1.14826463470358,1.94132532805854,0.0286819987268186,0.0875941269948585,3.2058660884838
4.7599237966725e-06,1.14610458468574,1.93882887043832,0.028700940191438,0.087669984650925,3.20130437996642
4.76430986805416e-06,1.14392157883786,1.93624605729772,0.0287198319702563,0.0877461831325656,3.1966336512384
4.76869998101778e-06,1.14221256379307,1.93321840357135,0.0287388807764721,0.0878235892443985,3.1919934373853
4.77309413928752e-06,1.14206669053431,1.93005092354491,0.0287578243756128,0.0879013336480117,3.18877677210285
4.77749234659094e-06,1.14291871939709,1.92751478805813,0.0287767885729752,0.0879794928151114,3.18718978884331
4.78189460665909e-06,1.14381214659548,1.92518667551045,0.0287958972748064,0.0880572899837659,3.18585200936451
4.78630092322638e-06,1.14426500705185,1.92156136358781,0.0288148757352603,0.0881338386433029,3.18277508501823
4.79071130003075e-06,1.14456750832915,1.9176507326557,0.0288338688669758,0.0882104597070268,3.17926256955885
4.7951257408135e-06,1.14487115337729,1.91366362374545,0.0288528853123379,0.0882874755498686,3.17567513798495
4.79954424931945e-06,1.14489334833876,1.90874966924824,0.028871899880238,0.0883648471038401,3.17087976457108
4.8039668292968e-06,1.14474900443698,1.90384858706608,0.0288910110914424,0.0884424670882536,3.16593106968275
4.80839348449729e-06,1.14188373134529,1.90141082817347,0.0289099126599238,0.0885189836140116,3.1607234557927
4.81282421867603e-06,1.13772892526571,1.89911859786925,0.0289290212955316,0.0885957602856248,3.15437230471612
4.81725903559163e-06,1.13335125408856,1.8957866798047,0.0289479651915722,0.0886721087647887,3.14675800784962
4.82169793900618e-06,1.12909859440228,1.89314372202808,0.0289670662665339,0.0887488618173721,3.13995824451427
4.82614093268521e-06,1.1247881567292,1.8905828888735,0.0289863260327537,0.0888260561083348,3.13318342774379
4.83058802039773e-06,1.12013678837676,1.88751856136004,0.0290054074008305,0.0889026178549011,3.12556337499254
4.83503920591621e-06,1.11579571996315,1.88480982336046,0.0290245713632738,0.0889779223476623,3.11860803703454
4.83949449301663e-06,1.11186693340208,1.8829439719238,0.0290436659030256,0.0890523036911733,3.11290687492007
4.8439538854784e-06,1.1089063283932,1.88181081008737,0.0290627957344028,0.0891272001739058,3.10890713438887
4.84841738708446e-06,1.10706721402279,1.87967244645726,0.0290818797737487,0.0892030486930406,3.10502458894684
4.85288500162121e-06,1.10475015817135,1.87616677544244,0.0291010382890046,0.0892796001214139,3.09929757202421
4.85735673287855e-06,1.10202829858273,1.87169396999244,0.0291201135598422,0.0893561438418907,3.09219852597689
4.86183258464984e-06,1.09881373524452,1.86520632165142,0.0291391637196222,0.0894326879454047,3.08259190856097
4.866312560732e-06,1.09611725425283,1.86160712646045,0.0291579418825831,0.0895084802170604,3.07639080281292
4.87079666492537e-06,1.09423884574506,1.85987658747451,0.0291764911613567,0.089584007765356,3.07287593214628
4.87528490103387e-06,1.0924664992238,1.85770202184061,0.0291951663934483,0.0896605204277313,3.06902420788558
4.87977727286485e-06,1.09201315006015,1.85545616641002,0.0292136354455126,0.0897376339044908,3.06642058582018
4.88427378422926e-06,1.09290293350869,1.85172479633083,0.0292325091252313,0.0898162958476223,3.06367653481237
4.88877443894144e-06,1.0935762545878,1.84647080126226,0.0292510267153392,0.0898937985325595,3.05919188109796
4.89327924081938e-06,1.09401576391313,1.84033848431472,0.0292696814614081,0.0899703443811686,3.05359427407042
4.89778819368446e-06,1.09472150854452,1.83541361351428,0.0292882158989507,0.0900459052985107,3.04946924325627
4.90230130136169e-06,1.09530775459032,1.8295658003281,0.0293068723579447,0.0901219037766897,3.04430233105306
4.90681856767952e-06,1.09645191752301,1.82573570918987,0.029325571380729,0.0901981070781508,3.04171130517176
4.91133999646998e-06,1.09735337335674,1.82171820106966,0.0293450604365658,0.090276504088515,3.03869313895148
4.91586559156862e-06,1.09764945343289,1.8189448582856,0.0293645004426392,0.0903548714918457,3.03631368365298
4.92039535681451e-06,1.09427464591673,1.81704614115335,0.0293841287022113,0.0904332707891602,3.03113818656145
4.92492929605027e-06,1.08948443614801,1.81540895980757,0.0294038229565714,0.090511714438328,3.02480893335048
4.92946741312206e-06,1.08447041745407,1.81247859931419,0.0294239015871699,0.0905913682850507,3.01696428664048
4.93400971187958e-06,1.08033101054227,1.81280336741296,0.0294445360531654,0.0906728517104285,3.01325176571882
4.93855619617608e-06,1.07607945004319,1.81252607647272,0.0294650065331538,0.0907541346481234,3.0088246676972
4.94310686986835e-06,1.07186245412663,1.81142609951026,0.029485558202398,0.0908354746103904,3.00360958644968
4.94766173681676e-06,1.06748751297657,1.80920292445961,0.0295062051606219,0.0909158402836705,2.99711248288047
4.95222080088522e-06,1.06254296807058,1.80521092818864,0.0295268974022097,0.0909957203003313,2.98827651396176
4.95678406594118e-06,1.0577382451126,1.80029684369457,0.0295474548389899,0.0910756355109848,2.97865817915715
4.9613515358557e-06,1.05390090558771,1.79472516351765,0.0295680830698598,0.0911570987109332,2.96935125088615
4.96592321450336e-06,1.05089457216919,1.78906700946015,0.0295887462116349,0.0912398462112747,2.96079017405225
4.97049910576236e-06,1.04848498621938,1.7850900338126,0.029609426606929,0.0913232324667933,2.9545076791057
4.9750792135144e-06,1.046262144108,1.78154411217834,0.0296301284218469,0.0914068254115916,2.94884321011978
4.97966354164486e-06,1.04418782436281,1.7786383787578,0.0296508462924561,0.0914901748469403,2.94396722426001
4.98425209404259e-06,1.04258534251192,1.77760245518989,0.0296715867892218,0.0915731474830211,2.94143253197405
4.98884487460013e-06,1.04111151242706,1.77596549659805,0.0296923518993271,0.0916564184002189,2.93842577932465
4.99344188721349e-06,1.04091521671451,1.77371591030992,0.0297131393890954,0.0917410938934612,2.93608536030699
4.9980431357824e-06,1.04193481794335,1.77118123341365,0.0297339490297442,0.0918271803676136,2.93467718075436
5.00264862421006e-06,1.04304450135071,1.76798033257269,0.0297547788532409,0.0919137234568485,2.93269333623349
5.00725835640335e-06,1.04444017920478,1.7645847649827,0.029775632231513,0.0919995931631411,2.93080016958213
5.01187233627272e-06,1.04560509989029,1.76074576465522,0.0297965035684459,0.0920839551809062,2.92823132329487
5.01649056773223e-06,1.04610523808447,1.75616276810983,0.0298173891398543,0.0921677002162098,2.92425309555037
5.02111305469954e-06,1.04661643157094,1.7511430928833,0.029838292060069,0.0922515034669972,2.91984931998131
5.02573980109591e-06,1.04712657221063,1.74562943255736,0.0298592135175515,0.0923353740427696,2.91495059232831
5.03037081084625e-06,1.04763887235564,1.74022083685927,0.0298801554361612,0.0924195880617561,2.91015945271282
5.03500608787905e-06,1.04702644295405,1.73742709194635,0.029901110027911,0.092503505680969,2.90685815060928
5.03964563612643e-06,1.04391324952779,1.73546436727904,0.0299221272946795,0.0925869996142103,2.90188674371572
5.04428945952414e-06,1.03991710183224,1.73324402626455,0.0299432130664938,0.0926704886248049,2.89577482978808
5.04893756201157e-06,1.03615964757074,1.73281870993021,0.0299642881306766,0.0927540351836457,2.89169668081528
5.05358994753168e-06,1.0320058497261,1.73123593735155,0.0299851098270997,0.0928370640676665,2.88606396097241
5.05824662003115e-06,1.02713905207449,1.72751289192952,0.0300054548786556,0.0929187179221953,2.87757611680486
5.06290758346021e-06,1.02187789333685,1.72257902226245,0.0300258204506276,0.0929991673646544,2.86748190341458
5.06757284177283e-06,1.01668739329685,1.71746972326865,0.0300462064505647,0.0930780681636431,2.85728139117971
5.07224239892651e-06,1.01174429858662,1.71246142447017,0.0300666114268912,0.0931566482403282,2.847428982724
5.07691625888249e-06,1.00738253032841,1.70811545917918,0.0300870322761385,0.0932357935331018,2.83882081531683
5.0815944256056e-06,1.00486367214407,1.7056965229225,0.0301074700425422,0.0933163674052916,2.83398403251441
5.08627690306437e-06,1.00358848236576,1.70341554243209,0.0301278337206183,0.0933981638472059,2.83053002236567
5.09096369523094e-06,1.00232064196098,1.70096655803131,0.0301481544545587,0.093480284148586,2.82691563859543
5.09565480608115e-06,1.00094339089935,1.6984030914596,0.0301684941636343,0.0935624812850329,2.82307745780762
5.10035023959447e-06,0.999664047762045,1.69639919599052,0.0301888612624981,0.0936446718529478,2.81989677686802
5.10504999975407e-06,0.99835915024732,1.69434281401344,0.030209245555235,0.0937271079102983,2.81663831772629
5.10975409054676e-06,0.997549534843821,1.69234283269905,0.0302296467770224,0.0938107963457491,2.81393281066564
5.11446251596305e-06,0.997773747568467,1.6898904194744,0.0302500744251715,0.0938967045644365,2.81181094603247
5.11917527999711e-06,0.999027812554928,1.68787775176675,0.0302705255569497,0.0939844541377078,2.81116054401633
5.1238923866468e-06,0.99963762570365,1.68363566974013,0.0302909896194923,0.0940727668386093,2.80763705190188
5.12861383991365e-06,1.00025081576237,1.67889569804423,0.0303114754092,0.0941606039106728,2.80361859312647
5.13333964380289e-06,1.00110121459965,1.6754089607439,0.030331976904414,0.0942462451863723,2.80108839743434
5.13806980232346e-06,1.0022013860804,1.67229943623828,0.0303524969375591,0.0943305784340894,2.79918389769033
5.14280431948792e-06,1.00324972390321,1.66913348971654,0.0303730358761546,0.0944150375476175,2.79717128704353
5.14754319931263e-06,1.00468607917364,1.6670425820607,0.0303935942010641,0.0944993000163523,2.79662155545175
5.15228644581756e-06,1.00617152231889,1.66473111559074,0.0304141721370582,0.0945833956108695,2.79590020565756
5.15703406302647e-06,1.00610500708726,1.66180348451343,0.0304347645754357,0.0946670900418208,2.79301034621794
5.16178605496672e-06,1.00311374570441,1.65941565769327,0.0304553581703364,0.0947497396693675,2.78773450123739
5.16654242566951e-06,0.999365498393396,1.65787653300845,0.030475967273882,0.0948320709928749,2.78255006966861
5.17130317916962e-06,0.995506316635936,1.65535367496177,0.0304965960156878,0.09491446326854,2.77627105088194
5.17606831950568e-06,0.991914741042354,1.65310697922349,0.0305172437179557,0.0949970636959737,2.77053602767977
5.18083785071992e-06,0.988156602302018,1.65035875290746,0.0305379112716666,0.0950798567152103,2.76413312319636
5.1856117768584e-06,0.984174207161124,1.6470056367553,0.0305585985706124,0.0951616604178843,2.75690010290492
5.19039010197083e-06,0.980006975792353,1.64271776029728,0.0305793040413433,0.0952410805096159,2.74854512064059
5.19517283011068e-06,0.975642726248152,1.63831664874054,0.0306000289806344,0.0953198571721721,2.7398792611415
5.19995996533516e-06,0.971561140128345,1.63486001908407,0.0306207730880764,0.0953990753189611,2.73244100761945
5.20475151170522e-06,0.967793115934022,1.63202083428055,0.0306417817199046,0.0954805222242534,2.72593625415873
5.20954747328555e-06,0.96519913730767,1.62855235858107,0.030663481671096,0.0955661898894325,2.71998116744927
5.21434785414458e-06,0.963646428184136,1.62783569143275,0.030685329531217,0.0956536796044398,2.71782112875254
5.21915265835448e-06,0.961869615068668,1.62620102224967,0.0307072106353491,0.0957415057440957,2.71451935369779
5.2239618899912e-06,0.960513508602082,1.6241635157561,0.0307291113357276,0.0958294353782161,2.71123557107212
5.22877555313441e-06,0.959515296818598,1.62199472877725,0.0307510355219755,0.0959177007333827,2.7081787618512
5.23359365186758e-06,0.958780343390449,1.61885651640921,0.0307729853111986,0.0960067690141101,2.70441661412497
5.23841619027792e-06,0.959221132672793,1.61542139138353,0.0307949059975889,0.0960976363439399,2.70153506639786
5.24324317245637e-06,0.960193325154581,1.61049803255671,0.0308167551358895,0.0961908710477209,2.6976989838949
5.24807460249773e-06,0.960895303172168,1.60538579492532,0.0308385817126906,0.0962851882069708,2.69340486801715
5.25291048450048e-06,0.961620551361963,1.60013239834467,0.0308604303869538,0.0963795108288577,2.68899289092244
5.25775082256695e-06,0.962842083429432,1.59645889339484,0.0308822277308215,0.096471364671478,2.68665456922658
